sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,25-34,2.0,2.0,4.0,1.9,7.75,3.0,4.0,7.75,4.0,1.0,3.0,6.7272727272727275,5.0,1.0,1.0,5.14,5.5,5.026315789473684,4.0,3.25,8.2,5.5,5.5,10.0,6.3999999999999995,10.0,1.0,8.2,8.2,5.0,2.8,10.0,3.25,1.0,3.0,3.571428571428571,3.25,3.25,2.125,7.75,1.0,10.0,4.2,7.0,6.142857142857142,5.5,2.3333333333333335,1.0,10.0,10.0,10.0,1.0,7.51063829787234,1.0,1.75,1.75,4.0,4.75
2.0,55-64,1.0,3.0,7.0,5.5,6.25,1.9999999999999998,4.0,3.25,1.0,2.6,3.0,5.928571428571428,5.999999999999999,1.0,7.0,7.75,7.25,3.8421052631578942,5.999999999999999,3.25,2.8,1.0,5.5,10.0,6.3999999999999995,10.0,1.0,2.8,,5.5,8.2,10.0,1.0,1.0,1.9999999999999998,2.2857142857142856,3.25,6.625,3.25,3.25,7.0,5.5,4.2,4.0,9.357142857142858,7.0,7.666666666666667,5.666666666666668,1.0,10.0,1.0,4.0,6.74468085106383,2.5,2.5,5.5,1.0,4.0
1.0,65+,5.0,2.0,3.0,1.9,7.0,1.0,7.0,5.5,4.0,1.4,1.0,4.0,5.285714285714285,5.5,7.0,8.2,3.5,7.678947368421053,7.0,7.75,2.8,1.0,6.25,10.0,6.3999999999999995,10.0,4.0,8.2,2.8,6.333333333333333,4.6,8.8,10.0,5.5,7.0,1.0,1.0,1.0,2.125,3.25,4.0,1.0,3.0,7.0,7.000000000000001,1.0,8.666666666666666,7.2,1.0,10.0,1.0,5.5,5.595744680851064,1.25,3.25,4.75,1.0,4.75
1.0,65+,5.0,2.0,1.0,1.9,8.5,1.0,7.0,1.0,4.0,1.0,3.0,4.4,5.5,1.0,4.0,8.02,4.75,4.363157894736841,7.0,7.75,10.0,1.0,10.0,10.0,1.0,10.0,4.0,10.0,1.0,6.333333333333333,6.3999999999999995,6.3999999999999995,7.75,1.0,7.0,2.2857142857142856,10.0,3.25,6.625,1.0,4.0,10.0,5.8,10.0,7.000000000000001,10.0,7.666666666666667,4.2,1.0,10.0,10.0,7.0,5.9787234042553195,1.0,1.75,2.5,1.0,1.0
1.0,65+,5.0,3.0,3.0,1.9,7.75,1.0,7.0,3.25,7.0,1.0,1.0,5.8,6.25,1.0,1.0,10.0,5.5,5.210526315789473,5.0,3.25,8.2,10.0,9.25,10.0,4.6,10.0,4.0,2.8,2.8,4.0,2.8,10.0,7.75,10.0,6.25,2.2857142857142856,1.0,1.0,6.625,1.0,4.0,10.0,3.5,7.0,6.142857142857142,5.5,6.333333333333333,7.0,10.0,8.714285714285715,1.0,4.0,4.063829787234042,1.0,2.5,4.75,1.0,6.25
1.0,45-54,3.0,3.0,1.0,1.9,7.75,3.0,10.0,5.5,1.0,1.0,1.0,5.0,4.75,1.0,1.0,5.68,5.25,5.026315789473684,1.0,3.25,8.2,1.0,7.0,10.0,6.3999999999999995,10.0,4.0,8.2,8.2,4.0,6.3999999999999995,8.2,3.25,3.25,8.5,1.0,2.125,5.5,5.5,5.5,4.0,10.0,2.6,7.0,7.000000000000001,1.0,7.0,8.2,10.0,10.0,5.5,1.0,5.9787234042553195,1.0,1.75,1.75,1.0,7.75
1.0,45-54,2.0,4.0,4.0,10.0,7.0,5.0,4.0,7.75,4.0,6.4,3.0,6.2,5.125,10.0,7.0,5.14,6.5,5.689473684210526,8.0,7.75,8.2,5.5,7.0,10.0,8.2,7.0,7.0,8.2,8.2,4.0,8.2,4.6000000000000005,7.75,3.25,5.5,1.0,1.0,2.125,5.5,3.25,4.0,10.0,4.6,8.5,6.7857142857142865,3.0,6.666666666666667,8.2,10.0,10.0,10.0,4.0,7.127659574468085,3.25,2.5,3.25,1.0,4.75
2.0,65+,1.0,4.0,5.999999999999999,1.9,5.5,1.0,4.0,7.75,4.0,2.8,4.0,5.249999999999999,4.0,5.5,4.0,6.3999999999999995,6.5,9.263157894736842,1.0,3.25,8.2,10.0,5.5,5.5,4.6,1.0,1.0,2.8,8.2,7.666666666666667,10.0,1.5999999999999999,2.125,1.0,1.0,2.2857142857142856,7.75,4.375,2.125,5.5,7.0,10.0,5.8,,7.000000000000001,10.0,10.0,6.0,1.0,10.0,5.5,1.0,6.361702127659575,1.0,1.0,1.0,1.0,3.25
2.0,65+,1.0,4.0,1.0,1.9,9.25,1.0,4.0,5.5,7.0,5.4,8.0,8.2,10.0,10.0,7.0,1.9,3.25,6.684210526315789,10.0,10.0,8.2,1.0,9.25,10.0,4.6,7.0,4.0,10.0,8.2,2.6666666666666665,8.2,4.0,5.5,10.0,6.25,2.2857142857142856,1.0,3.25,3.25,3.25,7.0,10.0,4.0,5.5,7.000000000000001,5.5,1.0,8.2,10.0,10.0,1.0,2.5,6.361702127659575,1.0,1.0,1.75,1.0,7.0
2.0,65+,1.0,4.0,4.0,10.0,6.25,3.0,4.0,5.5,7.0,1.8,1.9999999999999998,6.181818181818182,1.0,5.5,4.0,7.6,4.333333333333333,7.927631578947368,1.0,1.0,2.8,10.0,9.0,5.5,4.6,10.0,4.0,10.0,2.8,6.333333333333333,6.3999999999999995,8.2,1.0,1.0,2.5,2.2857142857142856,10.0,3.25,2.125,7.75,7.0,10.0,5.0,4.0,3.571428571428571,5.5,10.0,6.666666666666667,1.0,10.0,1.0,5.5,6.74468085106383,1.0,1.0,1.0,1.0,3.25
2.0,35-44,3.0,4.0,3.0,7.3,5.5,4.0,7.0,3.25,7.0,3.2,1.9999999999999998,5.4,6.625,1.0,1.0,7.66,7.0,8.010526315789473,1.0,5.5,8.2,5.5,7.0,5.5,6.3999999999999995,8.5,4.0,8.2,8.2,6.0,1.0,5.199999999999999,5.5,1.0,5.5,2.2857142857142856,1.0,5.5,8.875,7.75,4.0,10.0,3.4000000000000004,7.0,4.857142857142857,8.5,8.666666666666666,6.4,10.0,10.0,1.0,4.0,6.74468085106383,1.25,1.75,5.5,2.5,5.5
2.0,45-54,3.0,4.0,1.0,1.9,8.5,3.0,10.0,5.5,1.0,1.4,7.0,9.399999999999999,9.625,5.5,4.0,8.74,5.75,4.363157894736841,1.9999999999999998,1.0,10.0,5.5,10.0,10.0,8.2,10.0,1.0,10.0,8.2,9.333333333333334,1.0,7.6000000000000005,6.625,3.25,3.25,1.0,1.0,5.5,6.625,5.5,7.0,5.5,2.6,10.0,7.428571428571429,2.5,5.0,9.6,1.0,10.0,10.0,1.0,5.9787234042553195,1.0,1.0,1.0,1.0,4.75
2.0,45-54,3.0,4.0,1.0,1.9,8.5,3.0,7.0,5.5,4.0,1.6,1.0,5.6,4.75,1.0,7.0,5.68,2.5,7.01578947368421,1.0,7.75,8.2,1.0,7.0,10.0,6.3999999999999995,8.5,4.0,8.2,1.0,5.0,8.2,5.8,6.625,7.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.4000000000000004,10.0,7.000000000000001,7.5,5.333333333333333,6.6,10.0,10.0,5.5,4.0,6.361702127659575,1.0,1.0,1.0,1.0,5.5
2.0,25-34,3.0,4.0,4.0,1.9,7.75,1.9999999999999998,7.0,5.5,4.0,3.0,1.9999999999999998,2.6000000000000005,4.5,1.0,4.0,7.119999999999999,4.0,7.052631578947367,5.999999999999999,7.75,,5.5,9.25,10.0,4.6,10.0,1.0,8.2,2.8,7.666666666666667,1.0,5.999999999999999,5.5,3.25,7.0,1.0,1.0,3.25,5.5,5.5,7.0,10.0,3.8,7.0,4.0,5.0,6.333333333333333,9.2,1.0,10.0,,4.0,5.9787234042553195,2.0,6.25,6.25,1.0,2.125
2.0,45-54,3.0,4.0,3.0,1.9,8.5,1.9999999999999998,7.0,5.5,4.0,2.4,1.9999999999999998,4.6000000000000005,4.375,1.0,4.0,9.46,4.5,7.01578947368421,4.0,3.25,2.8,5.5,7.0,5.5,4.6,7.0,4.0,8.2,8.2,8.0,8.2,8.2,4.375,7.75,7.75,1.0,1.0,3.25,4.375,5.5,10.0,10.0,3.0,7.0,7.000000000000001,1.5,9.0,8.4,1.0,10.0,1.0,1.0,6.74468085106383,1.0,2.5,2.5,1.0,4.75
2.0,35-44,3.0,4.0,4.0,1.9,10.0,1.0,7.0,5.5,4.0,1.8,4.0,4.8,5.875,5.5,4.0,7.119999999999999,4.5,8.157894736842106,1.0,10.0,,5.5,10.0,10.0,6.3999999999999995,8.5,4.0,10.0,10.0,8.0,10.0,7.6000000000000005,4.375,3.25,5.0,1.0,1.0,2.125,4.375,5.5,7.0,5.5,2.5,10.0,7.428571428571429,1.0,7.333333333333334,9.4,10.0,10.0,10.0,1.0,5.9787234042553195,1.0,1.75,1.75,1.0,4.75
2.0,35-44,3.0,4.0,4.0,1.9,7.75,1.0,10.0,3.25,4.0,2.6,4.0,6.6,8.125,5.5,7.0,10.0,7.0,5.689473684210526,1.9999999999999998,10.0,8.2,10.0,9.25,10.0,4.6,7.0,4.0,10.0,10.0,6.666666666666667,6.3999999999999995,5.8,7.75,7.75,4.0,2.2857142857142856,5.5,1.0,6.625,5.5,7.0,1.0,2.6,8.5,7.428571428571429,1.0,10.0,9.0,10.0,10.0,1.0,2.5,5.595744680851064,2.0,1.75,2.5,1.0,10.0
2.0,35-44,3.0,4.0,1.0,1.9,7.75,5.0,7.0,5.5,4.0,1.2,1.0,6.799999999999999,4.6000000000000005,5.5,7.0,9.82,4.0,6.269736842105263,5.0,10.0,10.0,1.0,10.0,10.0,6.3999999999999995,8.5,4.0,10.0,8.2,9.666666666666666,8.2,6.3999999999999995,4.375,5.5,9.25,2.2857142857142856,1.0,3.25,5.5,5.5,7.0,10.0,3.8,10.0,6.57142857142857,3.0,7.0,10.0,10.0,10.0,10.0,1.0,4.446808510638298,1.0,1.0,1.0,1.0,9.25
2.0,35-44,3.0,4.0,5.999999999999999,,5.999999999999999,10.0,7.0,3.25,4.0,1.0,1.9999999999999998,6.785714285714285,8.875,10.0,7.0,6.22,8.75,4.031578947368422,10.0,3.25,2.8,5.5,7.0,10.0,6.3999999999999995,4.0,4.0,8.2,2.8,7.666666666666667,4.6,2.8000000000000003,5.5,3.25,5.0,1.0,6.625,1.0,7.75,7.75,7.0,10.0,7.0,8.5,4.428571428571429,5.5,7.0,9.0,1.0,10.0,10.0,2.5,4.063829787234042,2.0,1.0,4.0,1.0,3.25
2.0,35-44,3.0,4.0,3.0,5.5,6.25,1.0,7.0,5.5,4.0,1.0,7.0,7.0,7.375,1.0,4.0,6.039999999999999,7.25,6.352631578947367,1.0,7.75,10.0,1.0,9.25,10.0,8.2,7.0,1.0,10.0,8.2,3.333333333333334,10.0,5.8,6.625,3.25,5.5,1.0,1.0,5.5,5.5,3.25,7.0,10.0,5.0,7.0,3.571428571428571,6.5,9.0,3.8,10.0,10.0,10.0,1.0,6.361702127659575,1.0,1.0,1.75,2.5,7.75
2.0,25-34,3.0,4.0,3.0,1.9,5.5,1.0,7.0,5.5,4.0,1.8,4.0,7.0,7.0,1.0,4.0,8.379999999999999,4.5,6.021052631578946,1.0,10.0,8.2,1.0,7.0,10.0,6.3999999999999995,7.0,4.0,10.0,2.8,6.666666666666667,1.0,4.0,4.375,3.25,4.0,1.0,6.625,2.125,4.375,5.5,7.0,10.0,3.0,5.5,4.428571428571429,6.0,5.666666666666668,5.2,1.0,10.0,10.0,5.5,5.595744680851064,1.0,3.25,5.5,2.5,7.0
1.0,45-54,5.0,3.0,5.999999999999999,5.5,7.0,3.0,4.0,5.5,4.0,1.8,4.0,7.0,4.0,5.5,1.0,5.32,7.666666666666667,4.473684210526315,7.0,3.25,2.8,1.0,7.0,10.0,2.8,10.0,7.0,8.2,2.8,6.666666666666667,4.6,5.8,5.5,3.25,4.0,2.2857142857142856,6.625,2.125,5.5,5.5,1.0,10.0,8.0,7.0,4.428571428571429,5.0,7.0,6.2,1.0,10.0,1.0,1.0,3.2978723404255317,2.0,3.25,4.75,1.0,7.0
2.0,35-44,3.0,4.0,1.0,2.8,6.25,4.0,10.0,3.25,4.0,2.0,3.0,9.399999999999999,9.571428571428571,1.0,1.0,5.5,4.0,3.6999999999999997,1.0,10.0,10.0,1.0,9.25,10.0,8.2,7.0,1.0,10.0,10.0,4.0,1.0,5.5,4.375,7.75,7.0,1.0,3.25,5.5,2.125,3.25,4.0,1.0,3.4000000000000004,7.0,7.000000000000001,2.0,5.666666666666668,8.0,10.0,10.0,5.5,7.0,6.74468085106383,1.0,1.75,1.75,5.5,10.0
2.0,25-34,3.0,4.0,7.0,6.3999999999999995,4.75,1.0,4.0,7.75,4.0,5.6,1.9999999999999998,4.8,4.0,1.0,4.0,6.58,7.5,7.01578947368421,5.999999999999999,7.75,8.2,1.0,4.0,10.0,2.8,7.0,1.0,8.2,2.8,8.0,1.0,5.199999999999999,1.0,1.0,4.75,1.0,5.5,5.5,7.75,7.75,7.0,1.0,3.4000000000000004,7.0,7.428571428571429,5.5,5.666666666666668,5.6,1.0,10.0,5.5,1.0,7.127659574468085,4.5,1.0,1.0,1.0,4.75
2.0,25-34,5.0,4.0,3.0,1.9,5.5,1.0,7.0,5.5,4.0,1.8,3.0,4.0,5.5,1.0,4.0,9.28,4.0,7.347368421052631,1.0,3.25,10.0,5.5,7.75,5.5,2.8,4.0,4.0,10.0,10.0,5.0,4.6,2.8000000000000003,6.625,5.5,6.25,1.0,1.0,3.25,6.625,1.0,7.0,10.0,4.6,8.5,4.857142857142857,5.0,8.333333333333334,7.4,10.0,10.0,1.0,2.5,5.595744680851064,1.5,2.5,7.75,1.0,9.25
2.0,45-54,5.0,4.0,4.0,8.2,10.0,1.9999999999999998,7.0,5.5,4.0,1.0,4.0,5.8,1.75,1.0,4.0,4.24,4.5,8.010526315789473,9.0,7.75,2.8,10.0,7.0,10.0,4.6,8.5,1.0,8.2,8.2,10.0,1.0,8.2,2.125,3.25,7.75,4.857142857142857,1.0,6.625,5.5,7.75,1.0,10.0,1.4,8.5,7.000000000000001,5.5,8.0,10.0,10.0,10.0,10.0,1.0,6.74468085106383,2.0,2.5,2.5,1.0,7.75
2.0,35-44,5.0,4.0,4.0,1.9,7.75,4.0,7.0,5.5,4.0,3.2,3.0,6.6,7.0,1.0,1.0,9.82,4.5,5.94736842105263,1.0,7.75,2.8,1.0,9.25,10.0,8.2,7.0,4.0,10.0,8.2,9.0,8.2,5.5,6.625,5.5,7.0,1.0,3.25,1.0,6.625,3.25,7.0,10.0,4.2,7.0,6.57142857142857,7.0,9.0,8.4,10.0,10.0,1.0,2.5,1.0,1.0,1.0,4.0,1.0,7.75
2.0,35-44,5.0,4.0,4.0,1.9,7.0,1.0,7.0,5.5,4.0,1.0,1.0,6.3999999999999995,8.714285714285715,5.5,1.0,5.68,4.0,6.31578947368421,1.9999999999999998,5.5,8.2,1.0,6.25,10.0,6.3999999999999995,10.0,4.0,8.2,8.2,7.0,1.0,8.5,6.625,3.25,8.5,1.0,1.0,1.0,6.625,5.5,7.0,5.5,2.2,7.0,7.000000000000001,1.0,9.0,10.0,1.0,10.0,10.0,1.0,6.361702127659575,1.0,1.0,1.75,1.0,7.0
2.0,45-54,5.0,4.0,1.9999999999999998,2.8,9.25,1.0,10.0,5.5,1.0,2.0,4.0,4.4,5.125,10.0,4.0,9.46,3.5,7.678947368421053,10.0,7.75,8.2,5.5,7.0,10.0,6.3999999999999995,10.0,4.0,8.2,8.2,6.333333333333333,6.3999999999999995,5.199999999999999,7.75,7.75,7.0,2.2857142857142856,1.0,1.0,8.875,3.25,4.0,,2.6,7.0,7.428571428571429,3.5,6.0,8.0,10.0,10.0,1.0,2.5,5.9787234042553195,1.5,1.75,3.25,1.0,7.75
2.0,35-44,5.0,4.0,5.0,1.9,7.75,1.0,7.0,3.25,7.0,1.0,1.0,5.6,4.0,1.0,7.0,8.02,6.25,8.342105263157894,7.0,7.75,10.0,1.0,10.0,10.0,6.3999999999999995,7.0,4.0,10.0,10.0,8.0,6.3999999999999995,4.6000000000000005,6.625,7.75,8.5,1.0,1.0,1.0,5.5,5.5,7.0,5.5,2.6,7.0,7.428571428571429,1.0,10.0,8.6,1.0,10.0,1.0,10.0,6.74468085106383,1.0,1.75,2.5,1.0,8.5
2.0,35-44,5.0,4.0,4.0,4.6,5.5,1.0,7.0,5.5,4.0,1.8,3.0,6.6,7.75,1.0,4.0,9.28,7.75,6.352631578947367,1.0,10.0,8.2,10.0,9.25,10.0,4.6,10.0,4.0,10.0,10.0,4.333333333333333,2.8,7.6000000000000005,7.75,10.0,3.25,1.0,4.375,7.75,4.375,5.5,7.0,10.0,3.4000000000000004,10.0,6.57142857142857,1.5,8.666666666666666,6.6,1.0,10.0,10.0,1.0,4.446808510638298,1.0,4.0,5.5,1.0,4.0
2.0,35-44,5.0,4.0,1.9999999999999998,1.9,10.0,1.9999999999999998,10.0,3.25,4.0,3.2,1.0,4.8,6.25,1.0,4.0,9.64,4.0,6.684210526315789,9.0,7.75,10.0,5.5,9.25,5.5,4.6,8.5,1.0,10.0,10.0,9.0,1.0,8.2,5.5,3.25,6.25,1.0,1.0,3.25,5.5,3.25,4.0,1.0,4.6,10.0,7.428571428571429,2.0,4.666666666666667,9.4,10.0,10.0,5.5,5.5,5.212765957446808,1.25,3.25,4.0,1.0,10.0
2.0,25-34,5.0,4.0,1.0,1.9,10.0,1.9999999999999998,7.0,3.25,7.0,5.2,1.9999999999999998,5.6,7.375,1.0,4.0,9.46,3.5,7.347368421052631,10.0,5.5,10.0,1.0,8.5,10.0,4.6,5.5,4.0,10.0,10.0,8.333333333333334,2.8,4.6000000000000005,10.0,10.0,7.0,3.571428571428571,1.0,2.125,6.625,3.25,4.0,5.5,2.6,10.0,7.428571428571429,4.0,5.0,8.8,10.0,10.0,1.0,4.0,3.2978723404255317,1.25,1.75,4.75,1.0,5.5
2.0,45-54,5.0,4.0,1.0,1.9,9.0,1.9999999999999998,10.0,3.25,4.0,2.0,4.0,5.6,9.142857142857142,10.0,1.0,7.3,6.25,8.010526315789473,10.0,7.75,2.8,1.0,9.0,10.0,4.6,10.0,1.0,10.0,8.2,7.0,1.0,3.25,7.75,5.5,8.0,1.0,3.25,1.0,5.5,5.5,10.0,10.0,5.4,7.0,9.357142857142858,3.5,6.333333333333333,7.0,10.0,10.0,1.0,4.0,4.829787234042554,1.0,1.0,4.75,1.0,6.25
2.0,25-34,5.0,4.0,4.0,5.5,10.0,7.0,10.0,5.5,1.0,2.0,5.999999999999999,7.200000000000001,9.25,5.5,4.0,7.119999999999999,5.25,6.210526315789473,1.0,5.5,8.2,1.0,7.0,5.5,2.8,10.0,4.0,8.2,2.8,3.0,6.3999999999999995,5.8,3.25,3.25,5.5,1.0,1.0,1.0,5.5,5.5,10.0,5.5,4.6,4.0,4.0,8.0,5.333333333333333,4.2,1.0,10.0,10.0,1.0,5.9787234042553195,1.5,1.0,1.75,1.0,5.5
2.0,25-34,5.0,4.0,1.0,1.9,9.25,1.0,10.0,3.25,4.0,2.6,5.5,8.5,10.0,1.0,7.0,7.3,4.5,6.684210526315789,7.0,7.75,8.2,1.0,10.0,10.0,8.2,4.0,4.0,10.0,10.0,7.0,1.0,1.5999999999999999,4.375,5.5,7.0,2.2857142857142856,5.5,1.0,5.5,3.25,7.0,,1.7999999999999998,10.0,7.000000000000001,4.0,4.333333333333333,9.333333333333334,10.0,10.0,1.0,1.0,6.74468085106383,1.0,1.0,2.5,1.0,6.25
2.0,45-54,5.0,4.0,1.9999999999999998,5.5,8.0,1.0,7.0,3.25,7.0,1.0,1.0,6.2,4.428571428571429,1.0,4.0,9.1,5.5,6.352631578947367,5.0,7.75,2.8,1.0,8.5,5.5,8.2,10.0,4.0,10.0,8.2,10.0,6.3999999999999995,5.5,5.5,3.25,7.75,2.2857142857142856,1.0,3.25,4.375,3.25,4.0,10.0,3.0,8.5,7.000000000000001,5.5,6.0,9.0,10.0,10.0,1.0,4.0,5.595744680851064,1.0,1.75,2.5,1.0,8.5
2.0,35-44,5.0,4.0,3.0,1.9,10.0,1.9999999999999998,4.0,3.25,4.0,4.4,1.9999999999999998,4.8,8.2,5.5,7.0,7.66,4.5,8.157894736842106,3.0,3.25,8.2,1.0,10.0,10.0,6.3999999999999995,8.5,4.0,10.0,8.2,8.333333333333334,1.0,7.0,7.75,5.5,9.0,2.2857142857142856,1.0,1.0,6.625,5.5,7.0,5.5,2.6,10.0,7.428571428571429,1.0,6.0,9.75,10.0,10.0,5.5,2.5,4.829787234042554,1.0,1.75,4.75,1.0,7.75
2.0,25-34,5.0,4.0,4.0,1.9,7.75,1.0,7.0,5.5,1.0,4.2,3.0,6.3999999999999995,8.5,1.0,4.0,8.02,6.0,6.021052631578946,10.0,7.75,8.2,5.5,9.25,10.0,4.6,7.0,4.0,8.2,8.2,10.0,2.8,5.8,8.875,10.0,7.0,1.0,1.0,3.25,5.5,1.0,1.0,10.0,3.0,10.0,6.57142857142857,2.0,4.666666666666667,9.0,10.0,10.0,1.0,7.0,4.063829787234042,1.0,1.75,4.0,1.0,4.75
2.0,35-44,5.0,4.0,5.0,1.9,7.75,5.0,7.0,5.5,4.0,1.0,5.0,8.2,7.0,5.5,4.0,7.4799999999999995,8.5,5.026315789473684,1.0,10.0,10.0,10.0,9.25,10.0,8.2,8.5,4.0,10.0,10.0,10.0,1.0,3.4,5.5,5.5,6.25,1.0,1.0,1.0,4.375,3.25,7.0,1.0,2.6,10.0,7.428571428571429,1.0,10.0,10.0,1.0,10.0,1.0,1.0,5.9787234042553195,1.0,10.0,10.0,1.0,10.0
2.0,35-44,5.0,4.0,3.0,1.9,7.75,1.9999999999999998,7.0,5.5,4.0,3.8,4.0,6.2,9.25,5.5,4.0,8.74,2.75,6.684210526315789,10.0,5.5,8.2,1.0,7.75,10.0,8.2,8.5,4.0,10.0,8.2,6.333333333333333,10.0,7.0,6.625,7.75,6.25,1.0,1.0,1.0,6.625,5.5,7.0,10.0,3.8,7.0,4.857142857142857,6.0,8.0,10.0,1.0,10.0,5.5,2.5,4.829787234042554,1.0,1.75,4.75,1.0,5.5
2.0,25-34,5.0,4.0,3.0,5.5,7.75,3.0,7.0,3.25,1.0,1.8,1.0,4.6000000000000005,6.625,10.0,7.0,9.1,3.5,7.01578947368421,10.0,1.0,2.8,5.5,7.0,10.0,6.3999999999999995,8.5,4.0,8.2,10.0,10.0,8.2,7.0,7.75,10.0,7.0,3.571428571428571,3.25,1.0,3.25,3.25,4.0,1.0,2.6,7.0,7.428571428571429,1.0,8.333333333333334,10.0,10.0,10.0,,7.0,5.212765957446808,1.0,1.0,1.0,1.0,3.25
2.0,35-44,5.0,4.0,1.9999999999999998,1.9,8.5,1.0,7.0,3.25,7.0,1.0,4.0,5.6,7.0,5.5,4.0,8.74,4.25,6.352631578947367,1.9999999999999998,3.25,10.0,1.0,7.0,10.0,8.2,10.0,4.0,10.0,10.0,6.666666666666667,8.2,7.0,7.75,7.75,4.75,1.0,1.0,5.5,8.875,1.0,4.0,10.0,4.2,8.5,4.428571428571429,1.5,8.666666666666666,7.6,1.0,10.0,1.0,1.0,5.212765957446808,1.0,1.0,4.0,1.0,6.25
2.0,35-44,5.0,4.0,3.0,3.6999999999999997,5.5,1.0,7.0,3.25,7.0,1.6,4.0,4.0,4.0,1.0,1.0,7.3,5.0,5.578947368421052,7.0,5.5,8.2,10.0,7.0,10.0,8.2,8.5,4.0,8.2,8.2,6.333333333333333,10.0,8.2,4.375,5.5,7.75,2.2857142857142856,4.375,1.0,5.5,3.25,4.0,10.0,2.2,7.0,7.000000000000001,6.5,6.0,9.0,1.0,10.0,1.0,4.0,6.361702127659575,1.0,1.0,1.0,1.0,7.0
2.0,35-44,5.0,4.0,3.0,6.3999999999999995,7.0,1.0,7.0,5.5,4.0,1.8,5.0,5.999999999999999,5.5,10.0,4.0,5.68,5.75,4.031578947368422,1.0,7.75,8.2,1.0,7.0,10.0,6.3999999999999995,8.5,4.0,8.2,8.2,7.5,2.8,2.8000000000000003,7.75,5.5,5.5,3.571428571428571,7.75,7.75,8.875,5.5,4.0,10.0,3.8,7.0,4.857142857142857,4.5,7.0,7.75,10.0,10.0,5.5,4.0,5.9787234042553195,1.0,1.0,5.5,1.0,6.25
2.0,0-18,3.0,2.0,1.9999999999999998,2.8,6.25,1.0,7.0,3.25,4.0,2.2,1.0,3.4,1.75,1.0,1.0,8.74,4.75,3.3684210526315783,1.0,3.25,8.2,10.0,6.25,10.0,6.3999999999999995,10.0,1.0,8.2,8.2,4.666666666666667,4.6,7.6000000000000005,3.25,1.0,9.25,3.571428571428571,3.25,5.5,1.0,7.75,4.0,10.0,2.2,7.0,7.000000000000001,5.5,7.666666666666667,3.2,1.0,10.0,10.0,1.0,5.9787234042553195,1.0,1.0,5.5,10.0,4.75
2.0,35-44,5.0,4.0,1.9999999999999998,1.9,9.25,5.0,7.0,3.25,7.0,1.4,3.0,6.2,4.375,5.5,4.0,7.119999999999999,3.0,4.842105263157896,5.0,5.5,10.0,5.5,10.0,1.0,8.2,8.5,4.0,10.0,10.0,5.666666666666668,4.6,4.0,5.5,5.5,7.75,2.2857142857142856,1.0,1.0,4.375,5.5,7.0,10.0,2.2,8.5,7.000000000000001,1.0,8.666666666666666,8.0,1.0,10.0,1.0,1.0,3.6808510638297873,1.0,2.5,4.0,5.5,5.5
